route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,NON A/C Seater (2+2),22:45,07h 10m,05:55,460,3.9,8 Seats available
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SRI MARUTHI TRAVELS,N/A,22:45,07h 15m,06:00,499,3.8,5 Seats available
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,08h 30m,05:45,570,4.1,12 Seats available
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),21:44,07h 42m,05:26,824,4.1,13 Seats available
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14 Seats available
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14 Seats available
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 Seats available
"Visakhapatnam to Amalapuram
From INR 367",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,599,3.1,10 Seats available
"Visakhapatnam to Amalapuram
From INR 367",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Vahini Travels,NON A/C Push Back (2+2),22:15,07h 45m,06:00,399,3.8,23 Seats available
"Visakhapatnam to Amalapuram
From INR 367",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,04h 50m,03:30,499,3.4,11 Seats available
"Visakhapatnam to Amalapuram
From INR 367",https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Navayuga Travels,A/C Sleeper (2+1),22:00,05h 05m,03:05,1090,3.5,2 Seats available
"Kadiri to Bangalore
From INR 188",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 6846,Express(Non AC Seater),21:45,03h 45m,01:30,188,3.5,10 Seats available
"Chennai to Tirupati
From INR 149",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,270,3.8,21 Seats available
"Chennai to Tirupati
From INR 149",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),22:40,04h 25m,03:05,238,4.5,31 Seats available
"Chennai to Tirupati
From INR 149",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,NueGo,Electric A/C Seater (2+2),23:00,03h 40m,02:40,238,4.5,32 Seats available
"Chennai to Tirupati
From INR 149",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Maheswari Travels,N/A,19:45,05h 25m,01:10,800,3.8,20 Seats available
"Chennai to Tirupati
From INR 149",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22 Seats available
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,TSRTC - 9920,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,08h 30m,07:00,644,3.7,21 Seats available
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:15,09h 45m,06:00,6000,4.5,40 Seats available
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mahi Trans Solutions,A/C Sleeper (2+1),20:00,10h 00m,06:00,631,4.3,18 Seats available
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13 Seats available
"Rajahmundry to Hyderabad
From INR 686",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 Seats available
"Kurnool to Vijayawada
From INR 555",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),22:30,08h 15m,06:45,1050,4.6,1 Seat available
"Kurnool to Vijayawada
From INR 555",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Sri Balaji Transports,A/C Sleeper (2+1),23:00,07h 10m,06:10,1000,4.0,1 Seat available
"Kurnool to Vijayawada
From INR 555",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,SOLLIGI TRAVELS,A/C Sleeper (2+1),22:45,07h 35m,06:20,1000,4.4,2 Seats available
"Kurnool to Vijayawada
From INR 555",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 Seat available
"Kurnool to Vijayawada
From INR 555",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11 Seats available
"Vijayawada to Kurnool
From INR 554",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SUDHAKAR TRAVELS,A/C Sleeper (2+1),19:45,08h 15m,04:00,900,4.4,7 Seats available
"Vijayawada to Kurnool
From INR 554",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),19:50,08h 40m,04:30,1000,3.7,11 Seats available
"Vijayawada to Kurnool
From INR 554",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SOLLIGI TRAVELS,A/C Sleeper (2+1),20:45,08h 15m,05:00,800,3.7,14 Seats available
"Vijayawada to Kurnool
From INR 554",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23 Seats available
"Vijayawada to Kurnool
From INR 554",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5 Seats available
"Kakinada to Vijayawada
From INR 355",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,TSRTC - 2335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 30m,02:30,373,3.7,16 Seats available
"Kakinada to Vijayawada
From INR 355",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25,05h 20m,00:45,539,4.0,3 Seats available
"Kakinada to Vijayawada
From INR 355",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,05h 35m,01:00,610,3.7,8 Seats available
"Kakinada to Vijayawada
From INR 355",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,SAMANVI CITICONNECT,A/C Sleeper (2+1),20:10,04h 20m,00:30,859,4.0,2 Seats available
"Kakinada to Vijayawada
From INR 355",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2 Seats available
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47135,Express(Non AC Seater),20:15,03h 00m,23:15,125,3.1,31 Seats available
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,06h 20m,03:00,450,3.9,1 Seat available
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,04h 00m,01:30,350,3.1,32 Seats available
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),20:05,04h 55m,01:00,455,N/A,31 Seats available
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,04h 44m,23:59,499,4.9,17 Seats available
"Nellore to Bangalore
From INR 613",https://www.redbus.in/bus-tickets/nellore-to-bangalore,GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),21:50,08h 40m,06:30,700,4.4,13 Seats available
"Nellore to Bangalore
From INR 613",https://www.redbus.in/bus-tickets/nellore-to-bangalore,VEGA BUS,A/C Seater / Sleeper (2+1),21:00,09h 00m,06:00,665,4.0,12 Seats available
"Nellore to Bangalore
From INR 613",https://www.redbus.in/bus-tickets/nellore-to-bangalore,GreenLine Travels And Holidays,N/A,21:40,08h 20m,06:00,1249,N/A,5 Seats available
"Nellore to Bangalore
From INR 613",https://www.redbus.in/bus-tickets/nellore-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 Seat available
"Nellore to Bangalore
From INR 613",https://www.redbus.in/bus-tickets/nellore-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2 Seats available
"Hyderabad to Narasaraopet
From INR 335",https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,07h 50m,04:00,800,3.8,19 Seats available
"Hyderabad to Narasaraopet
From INR 335",https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:40,08h 05m,04:45,400,3.7,15 Seats available
"Hyderabad to Narasaraopet
From INR 335",https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,07h 30m,04:15,400,4.2,14 Seats available
"Hyderabad to Narasaraopet
From INR 335",https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
"Hyderabad to Narasaraopet
From INR 335",https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,08h 20m,06:45,419,4.5,13 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 40m,06:40,414,4.3,11 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14 Seats available
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17 Seats available
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,06h 40m,02:40,650,3.8,4 Seats available
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Vasavi travels,NON A/C Seater/ Sleeper (2+1),20:30,05h 30m,02:00,649,3.7,9 Seats available
"Vijayawada to Rajahmundry
From INR 199",https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,05h 15m,00:30,720,3.1,10 Seats available
"Vijayawada to Rajahmundry
From INR 199",https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:15,04h 30m,23:45,641,4.0,10 Seats available
"Vijayawada to Rajahmundry
From INR 199",https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,03h 20m,23:20,199,3.4,1 Seat available
"Vijayawada to Rajahmundry
From INR 199",https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,04h 25m,00:40,542,3.3,30 Seats available
"Vijayawada to Rajahmundry
From INR 199",https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2 Seats available
"Bangalore to Rayachoti
From INR 293",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,06h 45m,02:00,499,4.3,16 Seats available
"Bangalore to Rayachoti
From INR 293",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,07h 15m,02:45,500,4.2,11 Seats available
"Bangalore to Rayachoti
From INR 293",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,07h 15m,03:00,699,3.1,1 Seat available
"Bangalore to Rayachoti
From INR 293",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,05h 00m,01:00,500,4.7,9 Seats available
"Bangalore to Rayachoti
From INR 293",https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 Seat available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Jabbar Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:59,05h 11m,05:10,823,4.2,1 Seat available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),20:15,06h 15m,02:30,1000,4.0,2 Seats available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:55,07h 10m,07:05,1300,3.5,5 Seats available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27 Seats available
"Kurnool to Bangalore
From INR 579",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 Seat available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,NueGo,Electric A/C Seater (2+2),23:30,04h 05m,03:35,338,4.3,10 Seats available
"Tirupati to Chennai
From INR 162",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Maheswari Travels,NON A/C Sleeper (2+1),02:00,04h 21m,06:21,1099,3.8,2 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,07h 55m,05:45,650,4.4,21 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:25,08h 50m,06:15,550,4.2,18 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13 Seats available
"Hyderabad to Anantapur (andhra pradesh)
From INR 551",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),22:55,06h 27m,05:22,1000,4.7,7 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Seater / Sleeper (2+1),22:35,06h 52m,05:27,770,4.4,6 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Meena tours and travels,A/C Sleeper (2+1),22:05,07h 40m,05:45,1090,4.3,8 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8 Seats available
"Anantapur (andhra pradesh) to Hyderabad
From INR 579",https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3 Seats available
